"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","inCommunity","annotatedInCommunity","viralTarget"
"2274.2","query_1",TRUE,0.00990799606558379,2,3,1,0.333333333333333,0.5,"GO:0100026","hsapien_HuRI_GOBP_EXP","positive regulation of DNA repair by transcription from RNA polymerase II promoter",4238,1591,"X","GTF2I","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","GTF2I,SGTA,UBL4A","SGTA,TEPSIN,TRIM54"
"2274.3","query_1",TRUE,0.00990799606558379,2,3,1,0.333333333333333,0.5,"GO:1903070","hsapien_HuRI_GOBP_EXP","negative regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,4145,"X","SGTA","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","GTF2I,SGTA,UBL4A","SGTA,TEPSIN,TRIM54"
"2274.4","query_1",TRUE,0.0198066383473435,4,3,1,0.333333333333333,0.25,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X","SGTA","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","GTF2I,SGTA,UBL4A","SGTA,TEPSIN,TRIM54"
"2274.5","query_1",TRUE,0.0346370730883184,7,3,1,0.333333333333333,0.142857142857143,"GO:2000059","hsapien_HuRI_GOBP_EXP","negative regulation of ubiquitin-dependent protein catabolic process",4238,2142,"X","SGTA","CTAG1A,CTAG1B,GTF2I,SEC14L4,SGTA,SGTB,TEPSIN,TRIM54,UBL4A","GTF2I,SGTA,UBL4A","SGTA,TEPSIN,TRIM54"
"2281.1","query_1",TRUE,0.000240355525616677,4,5,2,0.4,0.5,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X,X","SGTA,UBQLN2","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.2","query_1",TRUE,0.0128844952206146,26,5,2,0.4,0.0769230769230769,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X,X","SGTA,UBQLN2","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.3","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:0035491","hsapien_HuRI_GOBP_EXP","positive regulation of leukotriene production involved in inflammatory response",4238,3943,"X","SERPINE1","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.4","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:1901331","hsapien_HuRI_GOBP_EXP","positive regulation of odontoblast differentiation",4238,3959,"X","SERPINE1","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.5","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:0051918","hsapien_HuRI_GOBP_EXP","negative regulation of fibrinolysis",4238,4607,"X","SERPINE1","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.6","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:1900186","hsapien_HuRI_GOBP_EXP","negative regulation of clathrin-dependent endocytosis",4238,5045,"X","UBQLN2","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2281.7","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:0097187","hsapien_HuRI_GOBP_EXP","dentinogenesis",4238,5215,"X","SERPINE1","GUCA2A,SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SERPINE1,SGTA,TMEM237,TMEM86B,UBQLN2","SGTA,UBQLN2"
"2325.1","query_1",TRUE,0.0113260972156679,1,4,1,0.25,1,"GO:0061351","hsapien_HuRI_GOBP_EXP","neural precursor cell proliferation",4238,2262,"X","TMEM14B","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2325.2","query_1",TRUE,0.0113260972156679,1,4,1,0.25,1,"GO:0030213","hsapien_HuRI_GOBP_EXP","hyaluronan biosynthetic process",4238,3449,"X","HAS3","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2325.3","query_1",TRUE,0.0226441750091868,2,4,1,0.25,0.5,"GO:0040037","hsapien_HuRI_GOBP_EXP","negative regulation of fibroblast growth factor receptor signaling pathway",4238,1027,"X","CREB3L1","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2325.4","query_1",TRUE,0.0226441750091868,2,4,1,0.25,0.5,"GO:1900106","hsapien_HuRI_GOBP_EXP","positive regulation of hyaluranon cable assembly",4238,2028,"X","HAS3","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2325.5","query_1",TRUE,0.033954237166872,3,4,1,0.25,0.333333333333333,"GO:0032967","hsapien_HuRI_GOBP_EXP","positive regulation of collagen biosynthetic process",4238,1949,"X","CREB3L1","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2325.6","query_1",TRUE,0.045256287474154,4,4,1,0.25,0.25,"GO:1903671","hsapien_HuRI_GOBP_EXP","negative regulation of sprouting angiogenesis",4238,2913,"X","CREB3L1","CREB3L1,HAS3,LEPROTL1,LHFPL5,PLP1,SLC35C2,TMEM14B,TMEM50B","CREB3L1,HAS3,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2398","query_1",TRUE,0.0292590844738088,1,4,1,0.25,1,"GO:0002820","hsapien_HuRI_GOBP_EXP","negative regulation of adaptive immune response",4238,14,"X","TRIM27","ENKD1,FAM90A1,GOLGA2,HOOK2,OAS1,SUGP2,TRIM27,ZC2HC1C","GOLGA2,HOOK2,OAS1,TRIM27","GOLGA2,TRIM27"
"2414.1","query_1",TRUE,0.0226521944313358,1,4,1,0.25,1,"GO:0045778","hsapien_HuRI_GOBP_EXP","positive regulation of ossification",4238,2118,"X","ZBTB16","CCHCR1,HOXC5,NFKBID,SAMD11,TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2"
"2414.2","query_1",TRUE,0.0278730989924756,60,4,2,0.5,0.0333333333333333,"GO:0051092","hsapien_HuRI_GOBP_EXP","positive regulation of NF-kappaB transcription factor activity",4238,2722,"X,X","TRAF1,TRAF2","CCHCR1,HOXC5,NFKBID,SAMD11,TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2"
"2414.3","query_1",TRUE,0.0452883500183736,2,4,1,0.25,0.5,"GO:0061036","hsapien_HuRI_GOBP_EXP","positive regulation of cartilage development",4238,1309,"X","ZBTB16","CCHCR1,HOXC5,NFKBID,SAMD11,TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2"
"2414.4","query_1",TRUE,0.0452883500183736,2,4,1,0.25,0.5,"GO:2001236","hsapien_HuRI_GOBP_EXP","regulation of extrinsic apoptotic signaling pathway",4238,3336,"X","TRAF1","CCHCR1,HOXC5,NFKBID,SAMD11,TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2"
"2414.5","query_1",TRUE,0.0452883500183736,2,4,1,0.25,0.5,"GO:0032332","hsapien_HuRI_GOBP_EXP","positive regulation of chondrocyte differentiation",4238,3751,"X","ZBTB16","CCHCR1,HOXC5,NFKBID,SAMD11,TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2,ZBTB16,ZNF502","TRAF1,TRAF2"
"2471.1","query_1",TRUE,0.0132137800849459,1,4,1,0.25,1,"GO:0061351","hsapien_HuRI_GOBP_EXP","neural precursor cell proliferation",4238,2262,"X","TMEM14B","ABHD16A,ERGIC3,IFITM3,PLP1,SLC35E2A,TMEM14B","ABHD16A,IFITM3,PLP1,TMEM14B","ABHD16A,TMEM14B"
"2471.2","query_1",TRUE,0.0132137800849459,1,4,1,0.25,1,"GO:0052651","hsapien_HuRI_GOBP_EXP","monoacylglycerol catabolic process",4238,3889,"X","ABHD16A","ABHD16A,ERGIC3,IFITM3,PLP1,SLC35E2A,TMEM14B","ABHD16A,IFITM3,PLP1,TMEM14B","ABHD16A,TMEM14B"
"2471.3","query_1",TRUE,0.0264182041773846,2,4,1,0.25,0.5,"GO:1905344","hsapien_HuRI_GOBP_EXP","prostaglandin catabolic process",4238,1776,"X","ABHD16A","ABHD16A,ERGIC3,IFITM3,PLP1,SLC35E2A,TMEM14B","ABHD16A,IFITM3,PLP1,TMEM14B","ABHD16A,TMEM14B"
"2496.1","query_1",TRUE,0.01486550259557,1,3,1,0.333333333333333,1,"GO:0060628","hsapien_HuRI_GOBP_EXP","regulation of ER to Golgi vesicle-mediated transport",4238,2134,"X","RINT1","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2496.2","query_1",TRUE,0.01486550259557,1,3,1,0.333333333333333,1,"GO:0070564","hsapien_HuRI_GOBP_EXP","positive regulation of vitamin D receptor signaling pathway",4238,2957,"X","SNW1","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2496.3","query_1",TRUE,0.01486550259557,1,3,1,0.333333333333333,1,"GO:0070562","hsapien_HuRI_GOBP_EXP","regulation of vitamin D receptor signaling pathway",4238,3252,"X","SNW1","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2496.4","query_1",TRUE,0.01486550259557,1,3,1,0.333333333333333,1,"GO:1902504","hsapien_HuRI_GOBP_EXP","regulation of signal transduction involved in mitotic G2 DNA damage checkpoint",4238,4441,"X","RINT1","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2496.5","query_1",TRUE,0.01486550259557,1,3,1,0.333333333333333,1,"GO:0048385","hsapien_HuRI_GOBP_EXP","regulation of retinoic acid receptor signaling pathway",4238,4534,"X","SNW1","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2496.6","query_1",TRUE,0.0297239881967514,2,3,1,0.333333333333333,0.5,"GO:0051650","hsapien_HuRI_GOBP_EXP","establishment of vesicle localization",4238,2732,"X","IKBKG","CWF19L2,IKBKG,JMY,MTUS2,RINT1,SNW1,TAF13","IKBKG,RINT1,SNW1","IKBKG,MTUS2,RINT1"
"2498.1","query_1",TRUE,0.0179329872581409,1,4,1,0.25,1,"GO:0090521","hsapien_HuRI_GOBP_EXP","glomerular visceral epithelial cell migration",4238,4892,"X","KANK2","IKZF3,KANK2,KIFC3,MKRN3,TLE5,TSGA10IP","IKZF3,KANK2,KIFC3,TLE5","IKZF3,MKRN3"
"2498.2","query_1",TRUE,0.0179329872581409,1,4,1,0.25,1,"GO:0072073","hsapien_HuRI_GOBP_EXP","kidney epithelium development",4238,5181,"X","KANK2","IKZF3,KANK2,KIFC3,MKRN3,TLE5,TSGA10IP","IKZF3,KANK2,KIFC3,TLE5","IKZF3,MKRN3"
"2498.3","query_1",TRUE,0.0358532770978791,2,4,1,0.25,0.5,"GO:2000210","hsapien_HuRI_GOBP_EXP","positive regulation of anoikis",4238,1230,"X","TLE5","IKZF3,KANK2,KIFC3,MKRN3,TLE5,TSGA10IP","IKZF3,KANK2,KIFC3,TLE5","IKZF3,MKRN3"
"2498.4","query_1",TRUE,0.0358532770978791,2,4,1,0.25,0.5,"GO:0070563","hsapien_HuRI_GOBP_EXP","negative regulation of vitamin D receptor signaling pathway",4238,2402,"X","KANK2","IKZF3,KANK2,KIFC3,MKRN3,TLE5,TSGA10IP","IKZF3,KANK2,KIFC3,TLE5","IKZF3,MKRN3"
"2545.1","query_1",TRUE,0.00739118375828156,22,5,2,0.4,0.0909090909090909,"GO:0070534","hsapien_HuRI_GOBP_EXP","protein K63-linked ubiquitination",4238,2487,"X,X","TRAF2,TRIM27","GPKOW,IP6K3,LNX1,PCGF2,TCEA1,TRAF2,TRIM27","GPKOW,IP6K3,PCGF2,TRAF2,TRIM27","TRAF2,TRIM27"
"2545.2","query_1",TRUE,0.032741735398721,46,5,2,0.4,0.0434782608695652,"GO:0051091","hsapien_HuRI_GOBP_EXP","positive regulation of DNA-binding transcription factor activity",4238,3202,"X,X","TRAF2,TRIM27","GPKOW,IP6K3,LNX1,PCGF2,TCEA1,TRAF2,TRIM27","GPKOW,IP6K3,PCGF2,TRAF2,TRIM27","TRAF2,TRIM27"
"2545.3","query_1",TRUE,0.0342142520056586,1,5,1,0.2,1,"GO:0002820","hsapien_HuRI_GOBP_EXP","negative regulation of adaptive immune response",4238,14,"X","TRIM27","GPKOW,IP6K3,LNX1,PCGF2,TCEA1,TRAF2,TRIM27","GPKOW,IP6K3,PCGF2,TRAF2,TRIM27","TRAF2,TRIM27"
"2545.4","query_1",TRUE,0.0342142520056586,1,5,1,0.2,1,"GO:0032958","hsapien_HuRI_GOBP_EXP","inositol phosphate biosynthetic process",4238,4231,"X","IP6K3","GPKOW,IP6K3,LNX1,PCGF2,TCEA1,TRAF2,TRIM27","GPKOW,IP6K3,PCGF2,TRAF2,TRIM27","TRAF2,TRIM27"
"2549.1","query_1",TRUE,0.0220662033690432,60,4,2,0.5,0.0333333333333333,"GO:0051092","hsapien_HuRI_GOBP_EXP","positive regulation of NF-kappaB transcription factor activity",4238,2722,"X,X","TRAF1,TRAF2","FAM161B,HOOK2,IPP,LNX1,SCNM1,SPDEF,TRAF1,TRAF2,TTC23","HOOK2,SPDEF,TRAF1,TRAF2","TRAF1,TRAF2,TTC23"
"2549.2","query_1",TRUE,0.0358532770978791,2,4,1,0.25,0.5,"GO:2001236","hsapien_HuRI_GOBP_EXP","regulation of extrinsic apoptotic signaling pathway",4238,3336,"X","TRAF1","FAM161B,HOOK2,IPP,LNX1,SCNM1,SPDEF,TRAF1,TRAF2,TTC23","HOOK2,SPDEF,TRAF1,TRAF2","TRAF1,TRAF2,TTC23"
"2563.1","query_1",TRUE,0.0113260972156723,1,3,1,0.333333333333333,1,"GO:0032815","hsapien_HuRI_GOBP_EXP","negative regulation of natural killer cell activation",4238,2507,"X","PIBF1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.2","query_1",TRUE,0.0113260972156723,1,3,1,0.333333333333333,1,"GO:0031393","hsapien_HuRI_GOBP_EXP","negative regulation of prostaglandin biosynthetic process",4238,4596,"X","PIBF1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.3","query_1",TRUE,0.0226468481499058,2,3,1,0.333333333333333,0.5,"GO:0060334","hsapien_HuRI_GOBP_EXP","regulation of interferon-gamma-mediated signaling pathway",4238,1252,"X","CDC37","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.4","query_1",TRUE,0.0226468481499058,2,3,1,0.333333333333333,0.5,"GO:0042976","hsapien_HuRI_GOBP_EXP","activation of Janus kinase activity",4238,2345,"X","PIBF1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.5","query_1",TRUE,0.0226468481499058,2,3,1,0.333333333333333,0.5,"GO:0060338","hsapien_HuRI_GOBP_EXP","regulation of type I interferon-mediated signaling pathway",4238,3680,"X","CDC37","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.6","query_1",TRUE,0.0339622540648161,3,3,1,0.333333333333333,0.333333333333333,"GO:0090235","hsapien_HuRI_GOBP_EXP","regulation of metaphase plate congression",4238,197,"X","MAD1L1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.7","query_1",TRUE,0.0452723162224995,4,3,1,0.333333333333333,0.25,"GO:0042532","hsapien_HuRI_GOBP_EXP","negative regulation of tyrosine phosphorylation of STAT protein",4238,1005,"X","PIBF1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2563.8","query_1",TRUE,0.0452723162224995,4,3,1,0.333333333333333,0.25,"GO:0032695","hsapien_HuRI_GOBP_EXP","negative regulation of interleukin-12 production",4238,3992,"X","PIBF1","CCHCR1,CDC37,IRX4,MAD1L1,PIBF1,POU6F2","CDC37,MAD1L1,PIBF1","CDC37,MAD1L1"
"2571.1","query_1",TRUE,0.0198206701274219,1,6,1,0.166666666666667,1,"GO:0061351","hsapien_HuRI_GOBP_EXP","neural precursor cell proliferation",4238,2262,"X","TMEM14B","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B,TMEM229B","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2571.2","query_1",TRUE,0.0198206701274219,1,6,1,0.166666666666667,1,"GO:2000269","hsapien_HuRI_GOBP_EXP","regulation of fibroblast apoptotic process",4238,3409,"X","IER3IP1","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B,TMEM229B","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2571.3","query_1",TRUE,0.0198206701274219,1,6,1,0.166666666666667,1,"GO:0010668","hsapien_HuRI_GOBP_EXP","ectodermal cell differentiation",4238,4119,"X","ITGAM","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B,TMEM229B","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2571.4","query_1",TRUE,0.0396179502735658,2,6,1,0.166666666666667,0.5,"GO:0040037","hsapien_HuRI_GOBP_EXP","negative regulation of fibroblast growth factor receptor signaling pathway",4238,1027,"X","CREB3L1","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B,TMEM229B","CREB3L1,IER3IP1,ITGAM,PIGP,PLP1,TMEM14B","CREB3L1,TMEM14B"
"2603.1","query_1",TRUE,0.000160237017077785,4,5,2,0.4,0.5,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X,X","SGTA,UBQLN2","KCNE5,PGRMC1,SGTA,SGTB,UBQLN2,ZG16B","KCNE5,PGRMC1,SGTA,UBQLN2,ZG16B","SGTA,UBQLN2"
"2603.2","query_1",TRUE,0.00858966348040976,26,5,2,0.4,0.0769230769230769,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X,X","SGTA,UBQLN2","KCNE5,PGRMC1,SGTA,SGTB,UBQLN2,ZG16B","KCNE5,PGRMC1,SGTA,UBQLN2,ZG16B","SGTA,UBQLN2"
"2603.3","query_1",TRUE,0.0283152430391658,1,5,1,0.2,1,"GO:2001257","hsapien_HuRI_GOBP_EXP","regulation of cation channel activity",4238,3164,"X","KCNE5","KCNE5,PGRMC1,SGTA,SGTB,UBQLN2,ZG16B","KCNE5,PGRMC1,SGTA,UBQLN2,ZG16B","SGTA,UBQLN2"
"2603.4","query_1",TRUE,0.0283152430391658,1,5,1,0.2,1,"GO:1900186","hsapien_HuRI_GOBP_EXP","negative regulation of clathrin-dependent endocytosis",4238,5045,"X","UBQLN2","KCNE5,PGRMC1,SGTA,SGTB,UBQLN2,ZG16B","KCNE5,PGRMC1,SGTA,UBQLN2,ZG16B","SGTA,UBQLN2"
"2635.1","query_1",TRUE,0.0254536553679892,6,3,1,0.333333333333333,0.166666666666667,"GO:0060766","hsapien_HuRI_GOBP_EXP","negative regulation of androgen receptor signaling pathway",4238,889,"X","PIAS2","FKBP6,KHNYN,MEI4,MX1,NME7,PIAS2,TEPSIN","FKBP6,MX1,PIAS2","MEI4,TEPSIN"
"2635.2","query_1",TRUE,0.0466099620528908,11,3,1,0.333333333333333,0.0909090909090909,"GO:0016925","hsapien_HuRI_GOBP_EXP","protein sumoylation",4238,4591,"X","PIAS2","FKBP6,KHNYN,MEI4,MX1,NME7,PIAS2,TEPSIN","FKBP6,MX1,PIAS2","MEI4,TEPSIN"
"2695.1","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0060840","hsapien_HuRI_GOBP_EXP","artery development",4238,10,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.2","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0060876","hsapien_HuRI_GOBP_EXP","semicircular canal formation",4238,892,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.3","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0048702","hsapien_HuRI_GOBP_EXP","embryonic neurocranium morphogenesis",4238,1315,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.4","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0042473","hsapien_HuRI_GOBP_EXP","outer ear morphogenesis",4238,2009,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.5","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0007634","hsapien_HuRI_GOBP_EXP","optokinetic behavior",4238,4034,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.6","query_1",TRUE,0.00802265219442955,1,2,1,0.5,1,"GO:0021599","hsapien_HuRI_GOBP_EXP","abducens nerve formation",4238,4496,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.7","query_1",TRUE,0.0160434109141847,2,2,1,0.5,0.5,"GO:0009653","hsapien_HuRI_GOBP_EXP","anatomical structure morphogenesis",4238,1302,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.8","query_1",TRUE,0.0160434109141847,2,2,1,0.5,0.5,"GO:0048844","hsapien_HuRI_GOBP_EXP","artery morphogenesis",4238,2900,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.9","query_1",TRUE,0.0240622761592674,3,2,1,0.5,0.333333333333333,"GO:0050795","hsapien_HuRI_GOBP_EXP","regulation of behavior",4238,506,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.10","query_1",TRUE,0.0240622761592674,3,2,1,0.5,0.333333333333333,"GO:0090103","hsapien_HuRI_GOBP_EXP","cochlea morphogenesis",4238,1378,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.11","query_1",TRUE,0.0320792479296756,4,2,1,0.5,0.25,"GO:0090102","hsapien_HuRI_GOBP_EXP","cochlea development",4238,3516,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.12","query_1",TRUE,0.0400943262254095,5,2,1,0.5,0.2,"GO:0048839","hsapien_HuRI_GOBP_EXP","inner ear development",4238,2068,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2695.13","query_1",TRUE,0.0400943262254095,5,2,1,0.5,0.2,"GO:0050905","hsapien_HuRI_GOBP_EXP","neuromuscular process",4238,4931,"X","HOXA1","CREB5,CYSRT1,HOXA1,KRT31,KRTAP4-12,KRTAP5-6,KRTAP9-2,KRTAP9-3","CREB5,HOXA1","KRT31,KRTAP4-12"
"2706","query_1",TRUE,0.00259556394525717,11,1,1,1,0.0909090909090909,"GO:2000134","hsapien_HuRI_GOBP_EXP","negative regulation of G1/S transition of mitotic cell cycle",4238,2932,"X","ZNF655","HAPLN2,KRT27,KRT31,KRT85,PNN,TEX28,ZNF655","ZNF655","KRT27,KRT31"
"2769.1","query_1",TRUE,2.64995342839359e-08,4,4,3,0.75,0.75,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X,X,X","SGTA,UBQLN1,UBQLN2","LAIR2,LCN2,SGTA,UBQLN1,UBQLN2,WFDC12","LCN2,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"2769.2","query_1",TRUE,1.71575761875056e-05,26,4,3,0.75,0.115384615384615,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X,X,X","SGTA,UBQLN1,UBQLN2","LAIR2,LCN2,SGTA,UBQLN1,UBQLN2,WFDC12","LCN2,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"2769.3","query_1",TRUE,0.0198206701274188,1,4,1,0.25,1,"GO:0097577","hsapien_HuRI_GOBP_EXP","sequestering of iron ion",4238,1590,"X","LCN2","LAIR2,LCN2,SGTA,UBQLN1,UBQLN2,WFDC12","LCN2,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
